0,0.87758136, 0.2371077
0.000424363066666667,1.1562924, 0.3532373
0.00188894066666667,1.43386296, 0.4688917
0.00372547133333333,1.68004824, 0.5714689
0.00627688666666667,1.95270744, 0.6860776
0.00907788373333334,2.19890208, 0.787658
0.0128823976,2.48076792, 0.9051021
0.0171530734666667,2.74501728, 1.015206
0.0217774664,3.00136056, 1.1220157
0.0268499297333333,3.25421016, 1.2273697
0.0324884762666667,3.5125752, 1.3350218
0.038554322,3.76635672, 1.4407641
0.0462588796,4.06026384, 1.5643403
0.0545091977333334,4.35005232, 1.6839706
0.062242188,4.60636056, 1.7907657
0.0702665010666667,4.87170096, 1.9023301
0.0776257993333334,5.11510992, 2.0027446
0.0857758662666668,5.38448808, 2.1149855
0.0944664705333334,5.6713956, 2.2345303
0.101893373466667,5.91761664, 2.3371224
0.109452911466667,6.16707624, 2.4410639
0.117616281866667,6.436482, 2.5533163
0.126057282133333,6.71536224, 2.6695164
0.134360589066667,6.99005592, 2.784974
0.1430082284,7.27641, 2.9032863
0.150268006666667,7.5164628, 3.0033083
0.158372779733333,7.7850864, 3.1152348
0.166156908,8.04144312, 3.2220501
0.174551593333334,8.31819768, 3.3373645
0.182696807066667,8.5876476, 3.4496353
0.190573426133334,8.84626224, 3.5573914
0.192651549691301,9.10756272, 3.6662666
0.190337868214821,9.35254824, 3.7683439
0.193250743575906,9.64638576, 3.8907762
0.202562437860337,9.91635288, 4.0032625
0.218703595640927,10.19255016, 4.1183447
0.239802872562122,10.44613056, 4.2240032
0.27258546282143,10.75406088, 4.3523075
0.307587804017938,11.03482656, 4.4692932
0.344502549640087,11.32647072, 4.5908116
0.380049559583935,11.58528024, 4.6986489
0.415531013030261,11.83506912, 4.8027276
0.453822188498679,12.12385896, 4.9230567
0.480899396605067,12.3989364, 5.0376723
0.507476127405067,12.67620936, 5.1532027
0.531291110471734,12.93586368, 5.261392
0.551296081271734,13.19464752, 5.3692186
0.575409102805067,13.43632416, 5.4699172
0.598650607671734,13.71970704, 5.5879934
0.618563880671734,13.9612572, 5.6886393
0.640598365684329,14.25321528, 5.8102885
0.660255787750996,14.50511856, 5.9152482
0.681333872684329,14.76363768, 6.0229645
0.703230767484329,15.03302904, 6.1362121
0.720652091017662,15.307614, 6.2496213
0.735057130313378,15.56394888, 6.3564275
0.748428730815271,15.8180148, 6.4622883
0.762752981548604,16.07255472, 6.5683466
0.777408144748604,16.32891216, 6.6751622
0.792419151481938,16.59142296, 6.7845417
0.809141121948604,16.87598928, 6.903111
0.824499020481937,17.12936112, 7.0086826
0.84061460241527,17.39455272, 7.1191791
0.855591372948604,17.64080568, 7.2217845
0.872485602948604,17.91804264, 7.3372999
0.88943351221527,18.19640256, 7.4532832
0.903877736281937,18.43405464, 7.5523049
0.92180678421527,18.7312452, 7.6761343
0.93826384741527,18.99972, 7.7879988
0.955427060415271,19.28205, 7.9056363
0.971445496615271,19.54509936, 8.0152402
0.987075647548604,19.80143856, 8.1220482
1.00314613681527,20.06604312, 8.2323001
1.01800339028194,20.31011496, 8.3339967
1.03368966601527,20.56859112, 8.4416951
1.05152791888194,20.86485288, 8.5651375
1.06903113248194,21.15006048, 8.683974
1.0847837481486,21.4086084, 8.7917023
1.10251702541527,21.70019184, 8.9131954
1.11784379921527,21.95260824, 9.0183689
1.1357733773486,22.2467772, 9.1409393
1.1523325493486,22.51941816, 9.2553386
1.1689297425486,22.7926164, 9.3683723
1.1858359843486,23.07028848, 9.484069
1.2009313137486,23.31867144, 9.5875619
1.21777393568194,23.5951056, 9.7027428
1.23271605834861,23.84051616, 9.8049972
1.24935784221527,24.11390832, 9.9189106
1.26445641668194,24.36223464, 10.0223799
1.28195731721527,24.64935336, 10.1420127
1.29816828661527,24.91646016, 10.2533072
1.31484961974861,25.19021784, 10.3673729
1.33336651381527,25.49647848, 10.4949815
1.34930073061527,25.75640256, 10.6032832
1.36446901181527,26.00602512, 10.7072926
1.38017053988194,26.2651284, 10.8152523
1.39835223101907,26.55900576, 10.9377012
1.41515628948929,26.79328824, 11.0353189
1.43768569566008,27.0676752, 11.1496468
1.45716316698565,27.32390448, 11.256409
1.47723884051898,27.6067956, 11.3742803
1.49620736845231,27.87015408, 11.484013
1.51455468225231,28.12644408, 11.5908005
1.53059571845231,28.36867464, 11.6927306
1.5474752531313,28.63512456, 11.8027507
1.56254525626464,28.88814336, 11.9081752
1.57835729739797,29.153994, 12.0189463
1.5936321927328,29.43907944, 12.1377319
1.60362392958353,29.70764472, 12.2496341
1.61826140106502,29.9564904, 12.3533198
1.63973008321839,30.2349396, 12.4693403
1.66728312258758,30.52271208, 12.5892455
1.69660848068355,30.79644624, 12.7033014
1.72157478666521,31.024518, 12.7983313
1.75583579930134,31.307322, 12.9161663
1.78644477569556,31.56145344, 13.0220544
1.82404018841911,31.83343248, 13.135379
1.86548214337358,32.10766536, 13.2496427
1.90514249276598,32.36404032, 13.3564656
1.94728419778968,32.6291292, 13.4669193
1.98653495438879,32.87267784, 13.5683979
2.03256746972792,33.16643832, 13.6907981
2.07938699871544,33.44860896, 13.8083692
2.12412466984333,33.71263368, 13.9183795
2.16333676741509,33.95551488, 14.01958
2.20820157725744,34.23696312, 14.1368501
2.24265307219583,34.47831432, 14.2374131
2.28666692254529,34.77823296, 14.3623792
2.32946582177246,35.07150288, 14.484575
2.36126437748825,35.3177004, 14.5871573
2.39333795317211,35.59386696, 14.7022267
2.41439573805021,35.83646904, 14.8033109
2.43784800852619,36.11978328, 14.9213585
2.45349229896372,36.34739952, 15.0161986
